Unnamed: 0,id_estudiante,carrera_alumno,codigo_materia,materia,nivel_materia,repite_materia,nota_final,ppa,ppac,fecha_inscripcion
,2236,RED,MAT205,METODOS NUMERICOS,4,1,70,38,38,2/24/2017
,1071,RED,MAT205,METODOS NUMERICOS,4,0,51,45,45,3/2/2017
,2168,RED,MAT205,METODOS NUMERICOS,4,3,0,18,18,3/3/2017
,765,SIS,MAT205,METODOS NUMERICOS,4,4,6,21,21,2/24/2017
,937,RED,MAT205,METODOS NUMERICOS,4,4,0,16,16,3/2/2017
,555,SIS,MAT205,METODOS NUMERICOS,4,9,0,21,21,3/3/2017
,410,SIS,MAT205,METODOS NUMERICOS,4,0,77,43,43,2/22/2017
,2977,INF,MAT205,METODOS NUMERICOS,4,1,61,43,40,3/27/2017
,882,RED,MAT205,METODOS NUMERICOS,4,2,38,50,50,3/29/2017
,2326,INF,MAT205,METODOS NUMERICOS,4,0,57,48,48,2/22/2017
,2924,INF,MAT205,METODOS NUMERICOS,4,2,12,43,43,2/22/2017
,2327,SIS,MAT205,METODOS NUMERICOS,4,0,51,47,46,3/1/2017
,687,SIS,MAT205,METODOS NUMERICOS,4,2,46,44,44,2/23/2017
,2978,SIS,MAT205,METODOS NUMERICOS,4,1,34,46,46,2/24/2017
,2518,INF,MAT205,METODOS NUMERICOS,4,0,55,32,32,3/31/2017
,368,SIS,MAT205,METODOS NUMERICOS,4,0,51,44,44,3/31/2017
,1032,RED,MAT205,METODOS NUMERICOS,4,0,62,52,52,2/22/2017
,2315,RED,MAT205,METODOS NUMERICOS,4,2,46,44,44,2/22/2017
,2353,SIS,MAT205,METODOS NUMERICOS,4,1,58,49,49,2/22/2017
,346,SIS,MAT205,METODOS NUMERICOS,4,0,66,47,47,2/23/2017
,2333,SIS,MAT205,METODOS NUMERICOS,4,0,63,50,47,2/22/2017
,2455,INF,MAT205,METODOS NUMERICOS,4,0,77,66,66,2/22/2017
,2394,SIS,MAT205,METODOS NUMERICOS,4,1,54,33,33,3/31/2017
,487,SIS,MAT205,METODOS NUMERICOS,4,0,57,48,48,2/22/2017
,2081,SIS,MAT205,METODOS NUMERICOS,4,1,35,40,40,2/23/2017
,496,SIS,MAT205,METODOS NUMERICOS,4,0,72,45,45,3/29/2017
,2926,RED,MAT205,METODOS NUMERICOS,4,1,76,54,54,2/22/2017
,386,SIS,MAT205,METODOS NUMERICOS,4,2,40,41,38,2/24/2017
,2359,SIS,MAT205,METODOS NUMERICOS,4,1,33,43,43,3/8/2017
,2375,RED,MAT205,METODOS NUMERICOS,4,8,31,39,39,3/29/2017
,501,SIS,MAT205,METODOS NUMERICOS,4,0,78,53,58,2/22/2017
,502,SIS,MAT205,METODOS NUMERICOS,4,0,57,44,44,2/24/2017
,2410,SIS,MAT205,METODOS NUMERICOS,4,1,34,48,48,2/22/2017
,512,SIS,MAT205,METODOS NUMERICOS,4,0,71,54,54,2/22/2017
,393,SIS,MAT205,METODOS NUMERICOS,4,0,62,42,42,4/7/2017
,2436,SIS,MAT205,METODOS NUMERICOS,4,0,52,40,40,2/23/2017
,2364,INF,MAT205,METODOS NUMERICOS,4,0,68,65,63,2/22/2017
,2530,RED,MAT205,METODOS NUMERICOS,4,2,0,30,30,3/3/2017
,396,SIS,MAT205,METODOS NUMERICOS,4,0,55,44,44,2/22/2017
,398,SIS,MAT205,METODOS NUMERICOS,4,0,51,43,43,2/23/2017
,2233,INF,MAT205,METODOS NUMERICOS,4,1,46,42,42,2/22/2017
,360,SIS,MAT205,METODOS NUMERICOS,4,0,58,60,60,2/22/2017
,2979,SIS,MAT205,METODOS NUMERICOS,4,0,56,36,36,2/24/2017
,935,RED,MAT205,METODOS NUMERICOS,4,0,63,50,50,4/6/2017
,1049,RED,MAT205,METODOS NUMERICOS,4,0,75,62,62,2/22/2017
,2237,INF,MAT205,METODOS NUMERICOS,4,1,60,40,40,2/23/2017
,2367,SIS,MAT205,METODOS NUMERICOS,4,0,75,42,42,3/3/2017
,406,SIS,MAT205,METODOS NUMERICOS,4,0,66,50,50,2/22/2017
,1053,RED,MAT205,METODOS NUMERICOS,4,0,58,46,46,2/22/2017
,2980,RED,MAT205,METODOS NUMERICOS,4,2,48,33,34,4/7/2017
,408,SIS,MAT205,METODOS NUMERICOS,4,1,43,49,49,2/24/2017
,409,SIS,MAT205,METODOS NUMERICOS,4,0,67,61,61,2/22/2017
,2293,SIS,MAT205,METODOS NUMERICOS,4,4,37,39,35,3/27/2017
,875,RED,MAT205,METODOS NUMERICOS,4,2,41,47,47,2/22/2017
,365,SIS,MAT205,METODOS NUMERICOS,4,0,68,62,62,3/29/2017
,879,RED,MAT205,METODOS NUMERICOS,4,0,55,56,55,2/22/2017
,411,SIS,MAT205,METODOS NUMERICOS,4,3,42,43,43,2/24/2017
,756,SIS,MAT205,METODOS NUMERICOS,4,1,62,36,30,3/27/2017
,528,SIS,MAT205,METODOS NUMERICOS,4,0,64,57,60,2/22/2017
,2295,RED,MAT205,METODOS NUMERICOS,4,1,62,61,53,2/22/2017
,2499,INF,MAT205,METODOS NUMERICOS,4,2,58,38,38,2/24/2017
,2478,INF,MAT205,METODOS NUMERICOS,4,0,82,70,70,2/23/2017
,414,SIS,MAT205,METODOS NUMERICOS,4,2,51,37,34,3/31/2017
,1655,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,16,49,49,2/23/2017
,1698,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,51,49,3/30/2017
,2262,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,5,37,37,2/23/2017
,2223,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,62,63,66,2/22/2017
,2917,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,96,51,44,2/22/2017
,852,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,85,83,83,2/22/2017
,191,INF,MAT207,ECUACIONES DIFERENCIALES,3,5,0,18,18,3/27/2017
,265,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,31,56,56,2/22/2017
,483,SIS,MAT207,ECUACIONES DIFERENCIALES,3,8,0,16,16,3/7/2017
,2334,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,8,43,43,2/22/2017
,380,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,5,30,30,3/28/2017
,2225,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,66,68,68,3/27/2017
,350,SIS,MAT207,ECUACIONES DIFERENCIALES,3,6,0,14,14,3/1/2017
,2396,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,66,53,53,2/22/2017
,2461,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,56,41,41,3/1/2017
,2228,RED,MAT207,ECUACIONES DIFERENCIALES,3,3,28,44,42,2/23/2017
,285,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,58,52,52,2/24/2017
,499,RED,MAT207,ECUACIONES DIFERENCIALES,3,3,0,40,6,3/28/2017
,205,INF,MAT207,ECUACIONES DIFERENCIALES,3,4,14,34,34,3/28/2017
,36,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,13,64,64,2/22/2017
,2570,INF,MAT207,ECUACIONES DIFERENCIALES,3,2,68,33,33,3/1/2017
,113,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,1,35,35,2/22/2017
,903,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,65,63,63,2/22/2017
,213,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,57,53,53,2/22/2017
,1039,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,66,52,52,2/22/2017
,2230,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,82,79,79,2/22/2017
,2919,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,84,55,55,2/22/2017
,510,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,4,52,52,2/22/2017
,541,SIS,MAT207,ECUACIONES DIFERENCIALES,3,6,0,25,25,3/8/2017
,516,INF,MAT207,ECUACIONES DIFERENCIALES,3,2,22,42,42,2/24/2017
,2378,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,51,50,50,2/22/2017
,303,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,90,71,71,2/22/2017
,55,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,75,62,62,2/22/2017
,2307,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,33,44,44,2/23/2017
,305,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,90,71,71,3/27/2017
,123,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,91,81,81,2/22/2017
,2981,RED,MAT207,ECUACIONES DIFERENCIALES,3,11,0,30,30,3/29/2017
,913,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,75,62,62,2/22/2017
,2300,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,60,61,61,2/22/2017
,64,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,81,70,70,2/22/2017
,65,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,10,44,44,2/22/2017
,319,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,74,68,68,2/22/2017
,240,INF,MAT207,ECUACIONES DIFERENCIALES,3,4,0,23,23,2/24/2017
,554,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,28,28,3/1/2017
,248,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,54,60,60,3/27/2017
,2389,SIS,MAT207,ECUACIONES DIFERENCIALES,3,5,2,43,43,2/23/2017
,2982,INF,MAT207,ECUACIONES DIFERENCIALES,3,6,0,43,43,3/3/2017
,939,RED,MAT207,ECUACIONES DIFERENCIALES,3,4,8,30,30,3/31/2017
,2129,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,0,32,32,2/24/2017
,149,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,30,36,36,3/2/2017
,2983,INF,MAT207,ECUACIONES DIFERENCIALES,3,7,0,29,29,3/3/2017
,1722,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,40,33,33,2/24/2017
,2444,INF,MAT207,ECUACIONES DIFERENCIALES,3,12,0,27,27,3/8/2017
,1769,INF,MAT207,ECUACIONES DIFERENCIALES,3,14,0,29,29,2/24/2017
,200,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,27,27,2/24/2017
,966,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,10,41,41,2/23/2017
,2984,SIS,MAT207,ECUACIONES DIFERENCIALES,3,6,0,33,33,2/24/2017
,383,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,32,32,2/23/2017
,32,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,60,64,64,3/27/2017
,2985,SIS,MAT207,ECUACIONES DIFERENCIALES,3,10,0,21,19,2/24/2017
,2337,INF,MAT207,ECUACIONES DIFERENCIALES,3,3,0,39,21,2/22/2017
,628,INF,MAT207,ECUACIONES DIFERENCIALES,3,2,29,34,34,3/1/2017
,2986,SIS,MAT207,ECUACIONES DIFERENCIALES,3,10,28,30,28,2/24/2017
,354,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,51,35,35,2/23/2017
,970,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,92,57,57,3/27/2017
,2484,INF,MAT207,ECUACIONES DIFERENCIALES,3,8,0,9,9,2/24/2017
,928,RED,MAT207,ECUACIONES DIFERENCIALES,3,4,0,18,18,3/8/2017
,2175,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,20,20,3/2/2017
,2606,SIS,MAT207,ECUACIONES DIFERENCIALES,3,5,0,33,33,3/3/2017
,974,RED,MAT207,ECUACIONES DIFERENCIALES,3,3,0,18,18,2/24/2017
,444,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,61,41,41,2/23/2017
,2284,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,63,42,42,3/27/2017
,2232,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,45,49,49,2/22/2017
,304,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,85,64,64,2/23/2017
,223,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,51,40,40,2/24/2017
,2922,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,28,28,2/24/2017
,677,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,46,46,3/7/2017
,1045,RED,MAT207,ECUACIONES DIFERENCIALES,3,3,0,29,29,2/23/2017
,228,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,68,66,66,4/19/2017
,935,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,53,50,50,2/22/2017
,451,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,30,27,3/8/2017
,318,SIS,MAT207,ECUACIONES DIFERENCIALES,3,9,0,19,14,3/31/2017
,2178,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,18,18,2/24/2017
,2987,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,30,30,3/31/2017
,2259,RED,MAT207,ECUACIONES DIFERENCIALES,3,10,59,19,19,3/30/2017
,2260,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,59,27,27,2/24/2017
,2388,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,89,78,78,3/31/2017
,467,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,54,47,47,3/29/2017
,1057,RED,MAT207,ECUACIONES DIFERENCIALES,3,4,0,29,29,3/1/2017
,1850,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,33,33,3/31/2017
,529,SIS,MAT207,ECUACIONES DIFERENCIALES,3,5,36,37,37,2/24/2017
,2261,INF,MAT207,ECUACIONES DIFERENCIALES,3,8,0,20,20,2/25/2017
,419,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,51,42,42,2/23/2017
,2525,INF,MAT207,ECUACIONES DIFERENCIALES,3,3,51,44,44,2/22/2017
,335,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,47,19,2/24/2017
,2221,INF,MAT207,ECUACIONES DIFERENCIALES,3,6,0,27,27,3/29/2017
,2812,INF,MAT207,ECUACIONES DIFERENCIALES,3,9,0,33,33,2/24/2017
,476,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,0,28,28,2/23/2017
,2171,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,27,27,2/27/2017
,2096,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,51,56,43,3/3/2017
,1765,INF,MAT207,ECUACIONES DIFERENCIALES,3,8,32,19,19,2/25/2017
,2317,INF,MAT207,ECUACIONES DIFERENCIALES,3,11,0,23,23,3/3/2017
,967,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,22,22,3/3/2017
,384,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,25,25,3/31/2017
,1774,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,51,35,35,3/29/2017
,773,INF,MAT207,ECUACIONES DIFERENCIALES,3,8,0,37,37,3/31/2017
,802,INF,MAT207,ECUACIONES DIFERENCIALES,3,10,0,21,21,2/24/2017
,1011,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,26,26,2/24/2017
,1607,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,52,54,54,2/23/2017
,2211,RED,MAT207,ECUACIONES DIFERENCIALES,3,2,0,55,2,3/8/2017
,973,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,75,45,45,2/24/2017
,542,SIS,MAT207,ECUACIONES DIFERENCIALES,3,6,0,31,31,2/24/2017
,299,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,0,10,10,3/31/2017
,2377,INF,MAT207,ECUACIONES DIFERENCIALES,3,5,0,19,19,2/24/2017
,50,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,19,19,3/7/2017
,2251,RED,MAT207,ECUACIONES DIFERENCIALES,3,10,0,22,22,2/24/2017
,636,INF,MAT207,ECUACIONES DIFERENCIALES,3,5,0,31,31,2/24/2017
,2385,INF,MAT207,ECUACIONES DIFERENCIALES,3,5,0,45,45,2/23/2017
,2988,INF,MAT207,ECUACIONES DIFERENCIALES,3,2,0,32,32,2/24/2017
,2831,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,29,29,2/24/2017
,402,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,53,42,42,2/23/2017
,547,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,30,30,4/6/2017
,936,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,36,38,38,2/23/2017
,127,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,20,7,2/26/2017
,457,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,0,30,30,2/24/2017
,1782,INF,MAT207,ECUACIONES DIFERENCIALES,3,7,0,28,28,2/27/2017
,2079,INF,MAT207,ECUACIONES DIFERENCIALES,3,4,0,16,16,3/2/2017
,468,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,61,52,52,2/22/2017
,2179,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,51,48,48,2/23/2017
,470,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,44,25,25,3/3/2017
,472,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,7,43,43,3/30/2017
,261,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,52,44,44,3/27/2017
,2121,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,42,46,46,3/29/2017
,185,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,56,32,32,3/3/2017
,2303,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,56,37,37,3/27/2017
,340,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,7,33,33,3/27/2017
,477,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,51,57,49,2/22/2017
,991,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,7,47,47,2/24/2017
,963,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,13,54,53,2/22/2017
,837,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,51,57,43,2/22/2017
,425,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,55,39,39,2/22/2017
,2925,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,13,40,40,2/22/2017
,745,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,51,41,41,2/22/2017
,201,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,57,32,32,3/29/2017
,272,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,47,44,2/22/2017
,1035,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,68,74,62,2/22/2017
,538,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,48,45,45,3/30/2017
,1743,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,68,55,55,2/22/2017
,430,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,61,48,48,2/22/2017
,488,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,55,51,51,3/3/2017
,1595,INF,MAT207,ECUACIONES DIFERENCIALES,3,8,37,19,19,3/29/2017
,281,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,56,58,58,3/29/2017
,282,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,51,44,44,2/24/2017
,624,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,0,52,52,2/22/2017
,2357,RED,MAT207,ECUACIONES DIFERENCIALES,3,4,0,33,33,3/29/2017
,2464,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,7,47,46,3/3/2017
,500,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,63,55,55,2/22/2017
,111,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,77,76,76,2/22/2017
,387,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,66,44,44,3/1/2017
,503,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,34,32,3/29/2017
,208,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,59,63,63,3/30/2017
,2299,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,72,41,41,3/29/2017
,2376,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,74,48,47,3/27/2017
,507,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,53,58,58,3/27/2017
,929,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,51,43,43,3/29/2017
,2305,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,2,38,38,2/22/2017
,1745,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,72,51,51,2/22/2017
,905,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,52,54,54,2/22/2017
,1009,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,55,53,53,3/31/2017
,2989,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,41,41,2/24/2017
,214,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,68,61,61,2/22/2017
,390,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,51,41,41,2/22/2017
,509,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,55,38,36,3/27/2017
,1012,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,0,32,32,4/6/2017
,2921,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,32,32,3/30/2017
,2269,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,28,28,2/24/2017
,1014,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,51,39,39,2/23/2017
,219,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,58,79,79,2/22/2017
,2249,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,61,44,44,2/22/2017
,1041,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,48,44,44,3/29/2017
,397,INF,MAT207,ECUACIONES DIFERENCIALES,3,3,0,29,29,3/27/2017
,562,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,13,33,33,3/29/2017
,2126,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,51,45,49,3/1/2017
,2897,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,74,62,31,4/21/2017
,544,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,56,51,51,2/22/2017
,729,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,80,38,38,2/24/2017
,911,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,58,69,69,2/22/2017
,2384,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,59,50,50,2/22/2017
,57,SIS,MAT207,ECUACIONES DIFERENCIALES,3,5,0,29,29,3/29/2017
,224,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,7,20,20,3/29/2017
,2187,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,0,27,27,2/24/2017
,307,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,13,38,38,2/24/2017
,2927,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,40,40,2/24/2017
,979,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,57,51,51,2/22/2017
,2902,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,52,42,42,2/24/2017
,1714,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,38,44,44,2/23/2017
,522,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,3,27,27,3/3/2017
,2575,INF,MAT207,ECUACIONES DIFERENCIALES,3,0,51,33,33,3/27/2017
,2188,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,56,40,40,2/23/2017
,755,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,53,34,34,2/23/2017
,524,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,52,44,44,3/29/2017
,67,INF,MAT207,ECUACIONES DIFERENCIALES,3,1,0,25,24,3/27/2017
,461,SIS,MAT207,ECUACIONES DIFERENCIALES,3,2,0,39,39,2/22/2017
,2294,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,55,44,44,2/22/2017
,462,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,71,50,50,2/22/2017
,646,SIS,MAT207,ECUACIONES DIFERENCIALES,3,5,59,45,43,2/23/2017
,2627,INF,MAT207,ECUACIONES DIFERENCIALES,3,3,46,51,51,2/22/2017
,608,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,0,49,49,2/22/2017
,324,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,15,49,49,2/24/2017
,525,SIS,MAT207,ECUACIONES DIFERENCIALES,3,0,66,57,57,3/3/2017
,527,SIS,MAT207,ECUACIONES DIFERENCIALES,3,3,0,32,32,3/27/2017
,528,SIS,MAT207,ECUACIONES DIFERENCIALES,3,1,93,57,60,2/22/2017
,983,RED,MAT207,ECUACIONES DIFERENCIALES,3,1,52,29,29,2/24/2017
,921,RED,MAT207,ECUACIONES DIFERENCIALES,3,0,53,56,56,2/22/2017
,2912,SIS,MAT207,ECUACIONES DIFERENCIALES,3,4,0,26,26,3/3/2017
,2404,RED,MAT302,PROBABILIDADES Y ESTADISTICA II,5,3,18,39,39,3/28/2017
,331,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,1,51,55,55,2/22/2017
,529,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,2,51,37,37,2/24/2017
,2422,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,2,63,42,42,2/23/2017
,2310,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,1,51,42,42,2/23/2017
,2350,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,0,51,43,43,3/27/2017
,335,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,2,0,47,19,2/24/2017
,687,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,18,44,44,2/23/2017
,2481,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,2,4,47,46,2/23/2017
,2518,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,0,32,32,2/24/2017
,2391,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,8,4,25,25,2/24/2017
,1741,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,32,53,52,2/22/2017
,2171,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,0,27,27,2/27/2017
,478,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,1,51,49,49,2/22/2017
,373,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,3,35,39,39,3/1/2017
,2381,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,6,4,36,36,3/1/2017
,2331,RED,MAT302,PROBABILIDADES Y ESTADISTICA II,5,1,51,46,44,2/23/2017
,994,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,0,20,20,3/1/2017
,345,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,0,68,64,64,2/22/2017
,2353,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,1,51,49,49,2/22/2017
,346,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,0,51,47,47,2/23/2017
,2565,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,7,0,28,28,2/24/2017
,2520,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,5,14,24,24,4/7/2017
,483,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,6,0,16,16,3/7/2017
,2321,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,3,0,39,39,2/25/2017
,2396,RED,MAT302,PROBABILIDADES Y ESTADISTICA II,5,0,51,53,53,2/22/2017
,1005,RED,MAT302,PROBABILIDADES Y ESTADISTICA II,5,7,30,27,27,2/24/2017
,666,SIS,MAT302,PROBABILIDADES Y ESTADISTICA II,5,4,38,42,42,3/27/2017
,2429,INF,MAT302,PROBABILIDADES Y ESTADISTICA II,5,3,15,30,30,3/29/2017
